"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","McCC","NL","NLE","NII","NOI","CD","CLOC","DLOC","TCD","TCLOC","LLOC","LOC","NOS","NUMPAR","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Bad Practice Rules","Basic Rules","Brace Rules","Clone Implementation Rules","Clone Metric Rules","Code Size Rules","Comment Rules","Complexity Metric Rules","Controversial Rules","Correctness Rules","Coupling Metric Rules","Coupling Rules","Design Rules","Documentation Metric Rules","Dodgy Code Rules","Empty Code Rules","Experimental Rules","Finalizer Rules","Import Statement Rules","Internationalization Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Multithreaded Correctness Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Size Metric Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules"
"L19841","void loop(NumberCruncher nc)","examples.NumberCruncherClient.loop(Lexamples/NumberCruncher;)V","L19832","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\examples\NumberCruncherClient.java","74","3","106","4","0","0","0","0","0","0","0","0","6","4","4","2","1","0","0","0","0","0","33","33","21","1","33","33","21","0","0","3","10","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"L19857","NumberCruncherServer()","examples.NumberCruncherServer.<init>()V","L19848","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\examples\NumberCruncherServer.java","68","3","70","4","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","3","3","0","0","3","3","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19860","int[] factor(int number)","examples.NumberCruncherServer.factor(I)[I","L19848","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\examples\NumberCruncherServer.java","72","3","138","4","0","0","0","0","0","0","0","0","10","3","3","0","5","0.285714","16","0","0.285714","16","40","67","32","1","40","67","32","0","0","0","1","7","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"L19870","void usage(String msg)","examples.NumberCruncherServer.usage(Ljava/lang/String;)V","L19848","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\examples\NumberCruncherServer.java","140","3","147","4","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","8","8","3","1","8","8","3","0","0","2","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19868","void delay(int millis)","examples.NumberCruncherServer.delay(I)V","L19848","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\examples\NumberCruncherServer.java","149","3","153","4","0","0","0","0","0","0","0","0","2","1","1","1","0","0","0","0","0","0","5","5","2","1","5","5","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19873","void main(String[] args)","examples.NumberCruncherServer.main([Ljava/lang/String;)V","L19848","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\examples\NumberCruncherServer.java","155","3","171","4","0","0","0","0","0","0","0","0","3","1","1","0","6","0","0","0","0","0","16","17","11","1","16","17","11","0","0","2","1","2","0","0","0","1","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"L19885","void main(String[] args)","examples.Sort.main([Ljava/lang/String;)V","L19879","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\examples\Sort.java","51","3","84","4","0","0","0","0","0","0","0","0","5","2","2","0","6","0.0344828","1","0","0.0344828","1","28","34","22","1","28","34","22","0","0","2","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19887","void usage(String errMsg)","examples.Sort.usage(Ljava/lang/String;)V","L19879","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\examples\Sort.java","86","3","94","4","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","9","9","3","1","9","9","3","0","0","2","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19893","SortAlgo(int[] intArray)","examples.SortAlgo.<init>([I)V","L19890","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\examples\SortAlgo.java","43","3","45","4","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","3","3","1","1","3","3","1","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"L19895","void bubbleSort()","examples.SortAlgo.bubbleSort()V","L19890","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\examples\SortAlgo.java","47","3","64","4","0","0","0","0","0","0","0","0","4","3","3","1","5","0.117647","2","0","0.117647","2","15","18","15","0","15","18","15","0","0","2","0","2","0","0","0","1","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19897","void dump()","examples.SortAlgo.dump()V","L19890","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\examples\SortAlgo.java","66","3","75","4","0","0","0","0","0","0","0","0","3","1","1","1","2","0","0","0","0","0","10","10","8","0","10","10","8","0","0","2","0","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19914","void swap(int l, int r)","examples.SortAlgo.swap(II)V","L19890","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\examples\SortAlgo.java","77","3","85","4","0","0","0","0","0","0","0","0","1","0","0","1","1","0.222222","2","0","0.222222","2","7","9","4","2","7","9","4","0","0","2","1","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19972","void main(String[] args)","examples.Trivial.main([Ljava/lang/String;)V","L19966","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\examples\Trivial.java","54","3","62","4","0","0","0","0","0","0","0","0","1","0","0","0","5","0","0","0","0","0","8","9","6","1","8","9","6","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19975","void foo()","examples.Trivial.foo()V","L19966","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\examples\Trivial.java","64","3","69","4","0","0","0","0","0","0","0","0","1","0","0","1","3","0","0","0","0","0","6","6","3","0","6","6","3","0","0","2","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L239","Renderer()","AppenderTable$Renderer.<init>()V","L236","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\CekiGulcu\AppenderTable.java","150","5","153","6","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L263","Component getTableCellRendererComponent(JTable table, Object value, boolean isSelected, boolean hasFocus, int row, int column)","AppenderTable$Renderer.getTableCellRendererComponent(Ljavax/swing/JTable;Ljava/lang/Object;ZZII)Ljava/awt/Component;","L236","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\CekiGulcu\AppenderTable.java","155","5","171","6","0","0","0","0","0","0","0","0","2","1","1","0","1","0.0625","1","0","0.0625","1","15","17","6","6","15","17","6","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"L19642","XLevel(int level, String strLevel, int syslogEquiv)","examples.customLevel.XLevel.<init>(ILjava/lang/String;I)V","L19628","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\examples\customLevel\XLevel.java","44","3","47","4","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","4","4","1","3","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19646","Level toLevel(String sArg)","examples.customLevel.XLevel.toLevel(Ljava/lang/String;)Lorg/apache/log4j/Level;","L19628","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\examples\customLevel\XLevel.java","53","3","57","4","0","0","0","0","0","0","0","0","1","0","0","0","1","0.444444","4","4","0.444444","4","5","5","1","1","5","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19648","Level toLevel(String sArg, Level defaultValue)","examples.customLevel.XLevel.toLevel(Ljava/lang/String;Lorg/apache/log4j/Level;)Lorg/apache/log4j/Level;","L19628","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\examples\customLevel\XLevel.java","60","3","76","4","1","1","4","1","1","1","17","13","4","2","1","1","1","0","0","0","0","0","14","17","8","2","14","17","8","0","0","9","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19654","Level toLevel(int i)","examples.customLevel.XLevel.toLevel(I)Lorg/apache/log4j/Level;","L19628","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\examples\customLevel\XLevel.java","79","3","87","4","0","0","0","0","0","0","0","0","3","1","1","0","1","0","0","0","0","0","9","9","4","1","9","9","4","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19815","UserDirPatternConverter(FormattingInfo formattingInfo)","examples.MyPatternParser$UserDirPatternConverter.<init>(Lorg/apache/log4j/helpers/FormattingInfo;)V","L19812","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\examples\MyPatternParser.java","63","5","65","6","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","3","3","1","1","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19818","String convert(LoggingEvent event)","examples.MyPatternParser$UserDirPatternConverter.convert(Lorg/apache/log4j/spi/LoggingEvent;)Ljava/lang/String;","L19812","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\examples\MyPatternParser.java","67","5","70","6","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","4","1","1","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19935","MyLogger(String name)","examples.subclass.MyLogger.<init>(Ljava/lang/String;)V","L19925","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\examples\subclass\MyLogger.java","46","3","48","4","0","0","0","0","0","0","0","0","1","0","0","1","1","0.5","3","3","0.5","3","3","3","1","1","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19937","void debug(Object message)","examples.subclass.MyLogger.debug(Ljava/lang/Object;)V","L19925","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\examples\subclass\MyLogger.java","53","3","56","4","0","0","0","0","0","0","0","0","1","0","0","1","1","0.428571","3","3","0.428571","3","4","4","1","1","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19941","Logger getLogger(String name)","examples.subclass.MyLogger.getLogger(Ljava/lang/String;)Lorg/apache/log4j/Logger;","L19925","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\examples\subclass\MyLogger.java","62","3","66","4","0","0","0","0","0","0","0","0","1","0","0","1","1","0.444444","4","4","0.444444","4","5","5","1","1","5","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19946","void trace(Object message)","examples.subclass.MyLogger.trace(Ljava/lang/Object;)V","L19925","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\examples\subclass\MyLogger.java","68","3","71","4","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","4","4","1","1","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19949","MyLoggerFactory()","examples.subclass.MyLoggerFactory.<init>()V","L19932","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\examples\subclass\MyLoggerFactory.java","35","3","37","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0.5","3","3","0.5","3","3","3","0","0","3","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19951","Logger makeNewLoggerInstance(String name)","examples.subclass.MyLoggerFactory.makeNewLoggerInstance(Ljava/lang/String;)Lorg/apache/log4j/Logger;","L19932","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\examples\subclass\MyLoggerFactory.java","39","3","42","4","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","4","4","1","1","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19957","void main(String[] args)","examples.subclass.MyLoggerTest.main([Ljava/lang/String;)V","L19954","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\examples\subclass\MyLoggerTest.java","49","3","75","4","0","0","0","0","0","0","0","0","5","3","2","0","11","0.378378","14","11","0.378378","14","23","27","14","1","23","27","14","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19960","void usage(String errMsg)","examples.subclass.MyLoggerTest.usage(Ljava/lang/String;)V","L19954","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\examples\subclass\MyLoggerTest.java","77","3","84","4","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","8","8","3","1","8","8","3","0","0","2","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19977","void foo()","examples.Trivial$InnerTrivial.foo()V","L19979","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\examples\Trivial.java","74","5","77","6","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2110","DailyFileAppender()","org.apache.log4j.DailyFileAppender.<init>()V","L2100","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\EirikLygre\DailyFileAppender1.java","85","3","87","4","0","0","0","0","0","0","0","0","1","0","0","0","1","0.5","3","3","0.5","3","3","3","0","0","3","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2114","DailyFileAppender(Layout layout, String filename, boolean append)","org.apache.log4j.DailyFileAppender.<init>(Lorg/apache/log4j/Layout;Ljava/lang/String;Z)V","L2100","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\EirikLygre\DailyFileAppender1.java","98","3","100","4","0","0","0","0","0","0","0","0","1","0","0","0","1","0.75","9","9","0.75","9","3","3","1","3","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
